file_path,file_name,image_id,product_name,batch_number,date,state,color,checks_id,checks_product_id,checks_batch_number,checks_manufacture_date,checks_photo_path,checks_color_check_result,checks_comment,checks_created_at,checks_avg_r,checks_avg_g,checks_avg_b,checks_avg_lab,checks_label,checks_rus_color_name,colors_color_name,colors_rus_name,colors_hex,colors_r,colors_g,colors_b,colors_hue,colors_sat,colors_val,colors_id,products_id,products_name,products_color_description,products_color_from,products_color_to,filepath
pictures/1755697486509_68_57.jpg,1755697486509_68_57.jpg,1755697486509_68_57,МиоСорб,57.0,,,,393.0,68.0,57.0,2025-08-20,pictures/1755697486509_68_57.jpg,не соответствует,,2025-08-20 13:44:56.35461,178.0,175.0,145.0,"[70.9874568691521, -4.033708999804708, 15.795119812584058]",,Серо-коричневый,Asda Orange (1968),Асда Апельсин (1968),#CA7309,202.0,115.0,9.0,32.95336787564767,0.955445544554456,0.792156862745098,499.0,68.0,МиоСорб,Порошок от светло-желтого до белого цвета,светло-желтый,белый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755697486509_68_57.jpg
pictures/1755697554866_72_47.jpg,1755697554866_72_47.jpg,1755697554866_72_47,Пробитокс,47.0,,,,394.0,72.0,47.0,2025-08-19,pictures/1755697554866_72_47.jpg,не соответствует,,2025-08-20 13:46:50.1392,175.0,172.0,150.0,"[70.05034042015683, -2.7687322117517787, 11.706901855257668]",,Серо-коричневый,Mexican Red,Мексиканский красный,#A72525,167.0,37.0,37.0,0.0,0.778443113772455,0.654901960784314,34.0,72.0,Пробитокс,Порошок от бежевого до серого цвета,бежевый,серый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755697554866_72_47.jpg
pictures/1755697661032_92_13.jpg,1755697661032_92_13.jpg,1755697661032_92_13,Этоксол,13.0,,,,395.0,92.0,13.0,2025-03-01,pictures/1755697661032_92_13.jpg,соответствует,,2025-08-20 13:47:54.159482,167.0,170.0,161.0,"[69.13930540290987, -2.7408056223733324, 4.2561138029123535]",,Бутон,Walmart blue (1981–1992),Синий Walmart (1981–1992),#1D2CA0,29.0,44.0,160.0,233.1297709923664,0.81875,0.627450980392157,1818.0,92.0,Этоксол,Порошок бежевого цвета,бежевый,бежевый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755697661032_92_13.jpg
pictures/1755697734464_73_22.jpg,1755697734464_73_22.jpg,1755697734464_73_22,Пробитокс супер,22.0,,,,396.0,73.0,22.0,2025-03-02,pictures/1755697734464_73_22.jpg,"Нет цветов с подстрокой: ""светло-кремовый""",,2025-08-20 13:48:59.335871,174.0,170.0,151.0,"[69.45705545325143, -1.903011269383803, 10.305279203346496]",,Напа,Congo Brown,Конго Браун,#593737,89.0,55.0,55.0,0.0,0.382022471910112,0.349019607843137,14.0,73.0,Пробитокс супер,Порошок от светло-кремового до светло-коричневого цвета,светло-кремовый,светло-коричневый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755697734464_73_22.jpg
pictures/1755697796040_72_13.jpg,1755697796040_72_13.jpg,1755697796040_72_13,Пробитокс,13.0,,,,397.0,72.0,13.0,2025-02-23,pictures/1755697796040_72_13.jpg,не соответствует,,2025-08-20 13:50:00.956002,161.0,162.0,143.0,"[66.05960385662665, -3.794401905325706, 9.76481130014022]",,Железо,Mexican Red,Мексиканский красный,#A72525,167.0,37.0,37.0,0.0,0.778443113772455,0.654901960784314,34.0,72.0,Пробитокс,Порошок от бежевого до серого цвета,бежевый,серый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755697796040_72_13.jpg
pictures/1755697862719_72_15.jpg,1755697862719_72_15.jpg,1755697862719_72_15,Пробитокс,15.0,,,,398.0,72.0,15.0,2025-02-28,pictures/1755697862719_72_15.jpg,не соответствует,,2025-08-20 13:51:14.017239,149.0,150.0,130.0,"[61.49336901729113, -4.005411838233219, 10.437549043945872]",,Артишок,Mexican Red,Мексиканский красный,#A72525,167.0,37.0,37.0,0.0,0.778443113772455,0.654901960784314,34.0,72.0,Пробитокс,Порошок от бежевого до серого цвета,бежевый,серый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755697862719_72_15.jpg
pictures/1755702015202_95_56.jpg,1755702015202_95_56.jpg,1755702015202_95_56,Сальмоцил F,56.0,,,,399.0,95.0,56.0,2025-08-20,pictures/1755702015202_95_56.jpg,не соответствует,,2025-08-20 15:00:31.241583,166.0,171.0,161.0,"[69.33114532953499, -3.6413380961756725, 4.523156592296607]",,Бутон,Yahoo Purple (1995),Yahoo Purple (1995),#7C019A,124.0,1.0,154.0,288.235294117647,0.993506493506494,0.603921568627451,2028.0,95.0,Сальмоцил F,Порошок от белого до светло-серого цвета,белый,светло-серый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755702015202_95_56.jpg
pictures/1755777891065_96_23.jpg,1755777891065_96_23.jpg,1755777891065_96_23,Сальмоцил PH,23.0,,,,400.0,96.0,23.0,2025-03-05,pictures/1755777891065_96_23.jpg,не соответствует,,2025-08-21 12:04:55.343535,173.0,173.0,157.0,"[70.31979790975913, -2.878008159294343, 8.21979732664766]",,Бутон,Asda Orange (1968),Асда Апельсин (1968),#CA7309,202.0,115.0,9.0,32.95336787564767,0.955445544554456,0.792156862745098,499.0,96.0,Сальмоцил PH,Порошок светло-коричневого цвета,светло-коричневый,светло-коричневый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755777891065_96_23.jpg
pictures/1755778034562_3_1.jpg,1755778034562_3_1.jpg,1755778034562_3_1,,1.0,,,,401.0,3.0,1.0,2025-03-03,pictures/1755778034562_3_1.jpg,не соответствует,,2025-08-21 12:07:17.214947,173.0,176.0,152.0,"[71.00989972335631, -5.3276128749971114, 11.94353235115826]",,Сланец,,,,,,,,,,,,,,,,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755778034562_3_1.jpg
pictures/1755778456209_67_32.jpg,1755778456209_67_32.jpg,1755778456209_67_32,Липид Форте,32.0,,,,402.0,67.0,32.0,2025-03-05,pictures/1755778456209_67_32.jpg,соответствует,,2025-08-21 12:14:20.16095,185.0,187.0,163.0,"[75.13875343502048, -4.914045810985257, 11.927385161358362]",,Орел,Rose ebony,Розовое эбеновое дерево,#674846,103.0,72.0,70.0,3.6363636363636265,0.320388349514563,0.403921568627451,95.0,67.0,Липид Форте,Порошок от бежевого до серого цвета,бежевый,серый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755778456209_67_32.jpg
pictures/1755778539348_94_9.jpg,1755778539348_94_9.jpg,1755778539348_94_9,МаксФид Т01,9.0,,,,403.0,94.0,9.0,2025-03-04,pictures/1755778539348_94_9.jpg,"Нет цветов с подстрокой: ""светло-кремовый""",,2025-08-21 12:15:43.670995,180.0,175.0,150.0,"[71.25889768816756, -2.4944152614616577, 13.468784131340783]",,Серо-коричневый,Asda Green (1994),Асда Грин (1994),#80C197,128.0,193.0,151.0,141.23076923076923,0.336787564766839,0.756862745098039,1255.0,94.0,МаксФид Т01,Порошок от светло-кремового до светло-коричневого цвета,светло-кремовый,светло-коричневый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755778539348_94_9.jpg
pictures/1755778627851_74_2.jpg,1755778627851_74_2.jpg,1755778627851_74_2,Пурмикс,2.0,,,,404.0,74.0,2.0,2025-03-11,pictures/1755778627851_74_2.jpg,"Нет цветов с подстрокой: """"",,2025-08-21 12:17:10.665526,171.0,179.0,175.0,"[72.22399953251934, -3.554890478321693, 1.0603948075791347]",,Серебряная фольга,Copper Rust,Медная ржавчина,#944747,148.0,71.0,71.0,0.0,0.52027027027027,0.580392156862745,24.0,74.0,Пурмикс,Порошок,,,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755778627851_74_2.jpg
pictures/1755778691785_91_6.jpg,1755778691785_91_6.jpg,1755778691785_91_6,Экофит,6.0,,,,405.0,91.0,6.0,2025-03-05,pictures/1755778691785_91_6.jpg,не соответствует,,2025-08-21 12:18:17.01823,175.0,183.0,172.0,"[73.51924077450165, -4.842301525157355, 4.61719932236484]",,Серебряная фольга,Oriental Pink,Восточный розовый,#C69191,198.0,145.0,145.0,0.0,0.267676767676768,0.776470588235294,9.0,91.0,Экофит,Порошок серого цвета,серый,серый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755778691785_91_6.jpg
pictures/1755778759589_93_6.jpg,1755778759589_93_6.jpg,1755778759589_93_6,МаксФид А 02,6.0,,,,406.0,93.0,6.0,2025-03-05,pictures/1755778759589_93_6.jpg,не соответствует,,2025-08-21 12:19:23.037466,165.0,172.0,164.0,"[69.60089237781715, -3.984121805681029, 3.246659366177518]",,Быстрое серебро,Congo Brown,Конго Браун,#593737,89.0,55.0,55.0,0.0,0.382022471910112,0.349019607843137,14.0,93.0,МаксФид А 02,Порошок от белого до светло-серого цвета,белый,светло-серый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755778759589_93_6.jpg
pictures/1755778939033_67_35.jpg,1755778939033_67_35.jpg,1755778939033_67_35,Липид Форте,35.0,,,,407.0,67.0,35.0,2025-03-10,pictures/1755778939033_67_35.jpg,не соответствует,,2025-08-21 12:22:22.683257,179.0,179.0,154.0,"[72.3333102305971, -4.364010903537663, 12.786234531752715]",,Серо-коричневый,Rose ebony,Розовое эбеновое дерево,#674846,103.0,72.0,70.0,3.6363636363636265,0.320388349514563,0.403921568627451,95.0,67.0,Липид Форте,Порошок от бежевого до серого цвета,бежевый,серый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755778939033_67_35.jpg
pictures/1755779017869_58_15.jpg,1755779017869_58_15.jpg,1755779017869_58_15,КАРБОМИЛК ЛАКТО ПРО,15.0,,,,408.0,58.0,15.0,2025-03-04,pictures/1755779017869_58_15.jpg,"Нет цветов с подстрокой: """"",,2025-08-21 12:23:41.438216,171.0,174.0,160.0,"[70.50263848507235, -3.6247965055259956, 6.810367736648226]",,Бутон,Middle red,Средний красный,#E58E73,229.0,142.0,115.0,14.210526315789478,0.497816593886463,0.898039215686275,221.0,58.0,КАРБОМИЛК ЛАКТО ПРО,Порошок,,,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755779017869_58_15.jpg
pictures/1755779088369_78_24.jpg,1755779088369_78_24.jpg,1755779088369_78_24,СабКонтрол,24.0,,,,409.0,78.0,24.0,2025-03-05,pictures/1755779088369_78_24.jpg,не соответствует,,2025-08-21 12:24:51.647758,174.0,179.0,167.0,"[72.24780311813193, -3.972333191820554, 5.507307978052212]",,Серебряная фольга,Hemp,Конопля,#907874,144.0,120.0,116.0,8.571428571428575,0.194444444444444,0.564705882352941,158.0,78.0,СабКонтрол,Порошок светло-серого цвета,светло-серый,светло-серый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755779088369_78_24.jpg
pictures/1755779196768_67_31.jpg,1755779196768_67_31.jpg,1755779196768_67_31,Липид Форте,31.0,,,,410.0,67.0,31.0,2025-03-04,pictures/1755779196768_67_31.jpg,не соответствует,,2025-08-21 12:26:40.734949,173.0,175.0,153.0,"[70.76329306163939, -4.627699580585287, 11.047046068625566]",,Бутон,Rose ebony,Розовое эбеновое дерево,#674846,103.0,72.0,70.0,3.6363636363636265,0.320388349514563,0.403921568627451,95.0,67.0,Липид Форте,Порошок от бежевого до серого цвета,бежевый,серый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755779196768_67_31.jpg
pictures/1755779254674_3_2.jpg,1755779254674_3_2.jpg,1755779254674_3_2,,2.0,,,,411.0,3.0,2.0,2025-03-12,pictures/1755779254674_3_2.jpg,не соответствует,,2025-08-21 12:27:38.041935,173.0,177.0,160.0,"[71.4643241827929, -4.502801031843584, 8.207905702877927]",,Бутон,,,,,,,,,,,,,,,,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755779254674_3_2.jpg
pictures/1755779314747_96_27.jpg,1755779314747_96_27.jpg,1755779314747_96_27,Сальмоцил PH,27.0,,,,412.0,96.0,27.0,2025-03-12,pictures/1755779314747_96_27.jpg,не соответствует,,2025-08-21 12:28:38.133935,168.0,166.0,144.0,"[67.73284267828024, -3.154977826329175, 11.658682802936227]",,Серый Оливковый,Asda Orange (1968),Асда Апельсин (1968),#CA7309,202.0,115.0,9.0,32.95336787564767,0.955445544554456,0.792156862745098,499.0,96.0,Сальмоцил PH,Порошок светло-коричневого цвета,светло-коричневый,светло-коричневый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755779314747_96_27.jpg
pictures/1755779469143_67_36.jpg,1755779469143_67_36.jpg,1755779469143_67_36,Липид Форте,36.0,,,,413.0,67.0,36.0,2025-03-11,pictures/1755779469143_67_36.jpg,не соответствует,,2025-08-21 12:31:12.720405,172.0,173.0,149.0,"[70.0550524663218, -4.59342803657925, 12.228207556447114]",,Серо-коричневый,Rose ebony,Розовое эбеновое дерево,#674846,103.0,72.0,70.0,3.6363636363636265,0.320388349514563,0.403921568627451,95.0,67.0,Липид Форте,Порошок от бежевого до серого цвета,бежевый,серый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755779469143_67_36.jpg
pictures/1755779518673_78_23.jpg,1755779518673_78_23.jpg,1755779518673_78_23,СабКонтрол,23.0,,,,414.0,78.0,23.0,2025-03-04,pictures/1755779518673_78_23.jpg,не соответствует,,2025-08-21 12:32:02.667925,173.0,174.0,161.0,"[70.68405538946259, -2.7203658200983805, 6.541373819565366]",,Бутон,Hemp,Конопля,#907874,144.0,120.0,116.0,8.571428571428575,0.194444444444444,0.564705882352941,158.0,78.0,СабКонтрол,Порошок светло-серого цвета,светло-серый,светло-серый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755779518673_78_23.jpg
pictures/1755779591742_88_3.jpg,1755779591742_88_3.jpg,1755779591742_88_3,Хроматрикс,3.0,,,,415.0,88.0,3.0,2025-03-05,pictures/1755779591742_88_3.jpg,соответствует,,2025-08-21 12:33:15.632003,164.0,173.0,163.0,"[69.7704602553388, -5.064645020329827, 4.034252515273984]",,Быстрое серебро,My Pink,Мой розовый,#D69188,214.0,145.0,136.0,6.923076923076918,0.364485981308411,0.83921568627451,138.0,88.0,Хроматрикс,Порошок светло-серого цвета,светло-серый,светло-серый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755779591742_88_3.jpg
pictures/1755779680272_92_14.jpg,1755779680272_92_14.jpg,1755779680272_92_14,Этоксол,14.0,,,,416.0,92.0,14.0,2025-03-02,pictures/1755779680272_92_14.jpg,соответствует,,2025-08-21 12:34:43.65621,161.0,165.0,155.0,"[67.16726927623415, -3.3019343377848065, 4.67646351464297]",,Дельта,Walmart blue (1981–1992),Синий Walmart (1981–1992),#1D2CA0,29.0,44.0,160.0,233.1297709923664,0.81875,0.627450980392157,1818.0,92.0,Этоксол,Порошок бежевого цвета,бежевый,бежевый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755779680272_92_14.jpg
pictures/1755779817789_65_2.jpg,1755779817789_65_2.jpg,1755779817789_65_2,Лаурэкс-М,2.0,,,,417.0,65.0,2.0,2025-03-12,pictures/1755779817789_65_2.jpg,не соответствует,,2025-08-21 12:37:01.118748,171.0,179.0,176.0,"[72.25035853506958, -3.3641525737096445, 0.5504921549533526]",,Серебряная фольга,Sunglo,Сунгло,#E16865,225.0,104.0,101.0,1.4516129032258052,0.551111111111111,0.882352941176471,75.0,65.0,Лаурэкс-М,Порошок от серого до бежевого цвета,серый,бежевый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755779817789_65_2.jpg
pictures/1755779903843_89_1.jpg,1755779903843_89_1.jpg,1755779903843_89_1,Хроматрикс-Н,1.0,,,,418.0,89.0,1.0,2025-03-13,pictures/1755779903843_89_1.jpg,соответствует,,2025-08-21 12:38:30.291831,157.0,161.0,150.0,"[65.63940055203895, -3.4995407211544927, 5.220274424023552]",,Железо,Geraldine,Джеральдин,#FB8989,251.0,137.0,137.0,0.0,0.454183266932271,0.984313725490196,17.0,89.0,Хроматрикс-Н,Порошок светло-серого цвета,светло-серый,светло-серый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755779903843_89_1.jpg
pictures/1755780329288_67_37.jpg,1755780329288_67_37.jpg,1755780329288_67_37,Липид Форте,37.0,,,,419.0,67.0,37.0,2025-03-12,pictures/1755780329288_67_37.jpg,не соответствует,,2025-08-21 12:45:35.373843,175.0,177.0,158.0,"[71.57319964600438, -4.114692730131764, 9.4799085482814]",,Бутон,Rose ebony,Розовое эбеновое дерево,#674846,103.0,72.0,70.0,3.6363636363636265,0.320388349514563,0.403921568627451,95.0,67.0,Липид Форте,Порошок от бежевого до серого цвета,бежевый,серый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755780329288_67_37.jpg
pictures/1755780578969_94_10.jpg,1755780578969_94_10.jpg,1755780578969_94_10,МаксФид Т01,10.0,,,,420.0,94.0,10.0,2025-03-15,pictures/1755780578969_94_10.jpg,"Нет цветов с подстрокой: ""светло-кремовый""",,2025-08-21 12:49:42.722208,177.0,172.0,145.0,"[70.10334275557102, -2.809418590743906, 14.547731368796303]",,Серо-коричневый,Asda Green (1994),Асда Грин (1994),#80C197,128.0,193.0,151.0,141.23076923076923,0.336787564766839,0.756862745098039,1255.0,94.0,МаксФид Т01,Порошок от светло-кремового до светло-коричневого цвета,светло-кремовый,светло-коричневый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755780578969_94_10.jpg
pictures/1755781317404_95_57.jpg,1755781317404_95_57.jpg,1755781317404_95_57,Сальмоцил F,57.0,,,,421.0,95.0,57.0,2025-08-21,pictures/1755781317404_95_57.jpg,не соответствует,,2025-08-21 13:02:01.457703,171.0,177.0,168.0,"[71.50700059797352, -3.792503585316076, 3.8605602135009187]",,Серебряная чаша,Yahoo Purple (1995),Yahoo Purple (1995),#7C019A,124.0,1.0,154.0,288.235294117647,0.993506493506494,0.603921568627451,2028.0,95.0,Сальмоцил F,Порошок от белого до светло-серого цвета,белый,светло-серый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755781317404_95_57.jpg
pictures/1755781375671_78_125.jpg,1755781375671_78_125.jpg,1755781375671_78_125,СабКонтрол,125.0,,,,422.0,78.0,125.0,2025-08-21,pictures/1755781375671_78_125.jpg,соответствует,,2025-08-21 13:03:01.127127,161.0,162.0,149.0,"[66.20365155103771, -2.7515515162886417, 6.6301378343334605]",,Железо,Hemp,Конопля,#907874,144.0,120.0,116.0,8.571428571428575,0.194444444444444,0.564705882352941,158.0,78.0,СабКонтрол,Порошок светло-серого цвета,светло-серый,светло-серый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755781375671_78_125.jpg
pictures/1755781427188_50_154.jpg,1755781427188_50_154.jpg,1755781427188_50_154,Антибактер 2,154.0,,,,423.0,50.0,154.0,2025-08-21,pictures/1755781427188_50_154.jpg,не соответствует,,2025-08-21 13:03:50.921634,167.0,171.0,164.0,"[69.48494510376386, -2.7300612831179794, 3.097999493094572]",,Быстрое серебро,Deep red,Насыщенно-красный,#850101,133.0,1.0,1.0,0.0,0.992481203007519,0.52156862745098,52.0,50.0,Антибактер 2,Порошок от бежевого до светло-зеленого цвета,бежевый,светло-зеленый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755781427188_50_154.jpg
pictures/1755781482512_73_88.jpg,1755781482512_73_88.jpg,1755781482512_73_88,Пробитокс супер,88.0,,,,424.0,73.0,88.0,2025-08-21,pictures/1755781482512_73_88.jpg,"Нет цветов с подстрокой: ""светло-кремовый""",,2025-08-21 13:04:46.530929,173.0,170.0,152.0,"[69.39873608746406, -2.110545998222746, 9.660145906329154]",,Напа,Congo Brown,Конго Браун,#593737,89.0,55.0,55.0,0.0,0.382022471910112,0.349019607843137,14.0,73.0,Пробитокс супер,Порошок от светло-кремового до светло-коричневого цвета,светло-кремовый,светло-коричневый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755781482512_73_88.jpg
pictures/1755784566766_59_11.jpg,1755784566766_59_11.jpg,1755784566766_59_11,КЕТОМИЛК ЭНЕРДЖИ ДРЕНЧ,11.0,,,,425.0,59.0,11.0,2025-08-21,pictures/1755784566766_59_11.jpg,не соответствует,,2025-08-21 13:56:09.835442,170.0,174.0,159.0,"[70.4004834906872, -4.165170058698598, 7.203636069611807]",,Бутон,Barbie Pink (1959-1975),Барби Пинк (1959-1975),#E85395,232.0,83.0,149.0,333.4228187919463,0.642241379310345,0.909803921568627,2203.0,59.0,КЕТОМИЛК ЭНЕРДЖИ ДРЕНЧ,Порошок от светло-желтого до желтого цвета,светло-желтый,желтый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755784566766_59_11.jpg
pictures/1755784714396_55_30.jpg,1755784714396_55_30.jpg,1755784714396_55_30,ГИДРОИОНИТ,30.0,,,,426.0,55.0,30.0,2025-08-20,pictures/1755784714396_55_30.jpg,соответствует,,2025-08-21 13:58:37.428293,174.0,183.0,178.0,"[73.59741222941592, -4.077680559639473, 1.4456935175285013]",,Филиппинское серебро,Middle red purple,Средний красный фиолетовый,#A55353,165.0,83.0,83.0,0.0,0.496969696969697,0.647058823529412,21.0,55.0,ГИДРОИОНИТ,Порошок от белого до светло-желтого цвета,белый,светло-желтый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755784714396_55_30.jpg
pictures/1755784854312_71_34.jpg,1755784854312_71_34.jpg,1755784854312_71_34,ОптиГран Драй,34.0,,,,427.0,71.0,34.0,2025-03-14,pictures/1755784854312_71_34.jpg,не соответствует,,2025-08-21 14:00:57.625902,171.0,178.0,169.0,"[71.80085152807378, -4.143843821726501, 3.7368005060822718]",,Серебряная фольга,Wendy's Red (1971-1975),Венди Рэд (1971-1975),#EE3A43,238.0,58.0,67.0,357.0,0.756302521008403,0.933333333333333,2433.0,71.0,ОптиГран Драй,Порошок белого цвета,белый,белый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755784854312_71_34.jpg
pictures/1755785003266_76_9.jpg,1755785003266_76_9.jpg,1755785003266_76_9,РумиНорм,9.0,,,,428.0,76.0,9.0,2025-03-11,pictures/1755785003266_76_9.jpg,не соответствует,,2025-08-21 14:03:37.188123,162.0,161.0,135.0,"[65.68663729786434, -4.1956900293467765, 13.694680218981814]",,Мудрец,Au Chico,Ау Чико,#97605D,151.0,96.0,93.0,3.103448275862075,0.384105960264901,0.592156862745098,88.0,76.0,РумиНорм,Порошок белого цвета,белый,белый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755785003266_76_9.jpg
pictures/1755785573856_65_1.jpg,1755785573856_65_1.jpg,1755785573856_65_1,Лаурэкс-М,1.0,,,,429.0,65.0,1.0,2025-03-11,pictures/1755785573856_65_1.jpg,не соответствует,,2025-08-21 14:12:57.482714,161.0,170.0,166.0,"[68.80895243090795, -3.9411482794934893, 0.9531263348086849]",,Быстрое серебро,Sunglo,Сунгло,#E16865,225.0,104.0,101.0,1.4516129032258052,0.551111111111111,0.882352941176471,75.0,65.0,Лаурэкс-М,Порошок от серого до бежевого цвета,серый,бежевый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755785573856_65_1.jpg
pictures/1755785649937_71_33.jpg,1755785649937_71_33.jpg,1755785649937_71_33,ОптиГран Драй,33.0,,,,430.0,71.0,33.0,2025-03-11,pictures/1755785649937_71_33.jpg,не соответствует,,2025-08-21 14:14:13.08995,165.0,172.0,164.0,"[69.60089237781715, -3.984121805681029, 3.246659366177518]",,Быстрое серебро,Wendy's Red (1971-1975),Венди Рэд (1971-1975),#EE3A43,238.0,58.0,67.0,357.0,0.756302521008403,0.933333333333333,2433.0,71.0,ОптиГран Драй,Порошок белого цвета,белый,белый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755785649937_71_33.jpg
pictures/1755785757612_96_20.jpg,1755785757612_96_20.jpg,1755785757612_96_20,Сальмоцил PH,20.0,,,,431.0,96.0,20.0,2025-02-27,pictures/1755785757612_96_20.jpg,не соответствует,,2025-08-21 14:16:06.767887,160.0,161.0,149.0,"[65.8522749771981, -2.576330034822716, 6.115462708218344]",,Железо,Asda Orange (1968),Асда Апельсин (1968),#CA7309,202.0,115.0,9.0,32.95336787564767,0.955445544554456,0.792156862745098,499.0,96.0,Сальмоцил PH,Порошок светло-коричневого цвета,светло-коричневый,светло-коричневый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755785757612_96_20.jpg
pictures/1755785847546_71_32.jpg,1755785847546_71_32.jpg,1755785847546_71_32,ОптиГран Драй,32.0,,,,432.0,71.0,32.0,2025-03-10,pictures/1755785847546_71_32.jpg,не соответствует,,2025-08-21 14:17:31.554161,173.0,180.0,172.0,"[72.56496081873215, -3.9505510580654657, 3.218024895206173]",,Серебряная фольга,Wendy's Red (1971-1975),Венди Рэд (1971-1975),#EE3A43,238.0,58.0,67.0,357.0,0.756302521008403,0.933333333333333,2433.0,71.0,ОптиГран Драй,Порошок белого цвета,белый,белый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755785847546_71_32.jpg
pictures/1755785989862_68_7.jpg,1755785989862_68_7.jpg,1755785989862_68_7,МиоСорб,7.0,,,,433.0,68.0,7.0,2025-03-11,pictures/1755785989862_68_7.jpg,не соответствует,,2025-08-21 14:20:50.734505,175.0,173.0,145.0,"[70.20774274603116, -4.105456568115673, 14.669685008650713]",,Серо-коричневый,Asda Orange (1968),Асда Апельсин (1968),#CA7309,202.0,115.0,9.0,32.95336787564767,0.955445544554456,0.792156862745098,499.0,68.0,МиоСорб,Порошок от светло-желтого до белого цвета,светло-желтый,белый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755785989862_68_7.jpg
pictures/1755862931391_93_7.jpg,1755862931391_93_7.jpg,1755862931391_93_7,МаксФид А 02,7.0,,,,434.0,93.0,7.0,2025-03-11,pictures/1755862931391_93_7.jpg,не соответствует,,2025-08-22 11:42:15.792001,171.0,178.0,168.0,"[71.775588934902, -4.327887162567434, 4.248796662273868]",,Серебряная фольга,Congo Brown,Конго Браун,#593737,89.0,55.0,55.0,0.0,0.382022471910112,0.349019607843137,14.0,93.0,МаксФид А 02,Порошок от белого до светло-серого цвета,белый,светло-серый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755862931391_93_7.jpg
pictures/1755863178880_67_28.jpg,1755863178880_67_28.jpg,1755863178880_67_28,Липид Форте,28.0,,,,435.0,67.0,28.0,2025-02-27,pictures/1755863178880_67_28.jpg,не соответствует,,2025-08-22 11:46:22.137927,174.0,177.0,160.0,"[71.54208486573191, -4.137979854062501, 8.329463878789323]",,Бутон,Rose ebony,Розовое эбеновое дерево,#674846,103.0,72.0,70.0,3.6363636363636265,0.320388349514563,0.403921568627451,95.0,67.0,Липид Форте,Порошок от бежевого до серого цвета,бежевый,серый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755863178880_67_28.jpg
pictures/1755870274543_58_36.jpg,1755870274543_58_36.jpg,1755870274543_58_36,КАРБОМИЛК ЛАКТО ПРО,36.0,,,,436.0,58.0,36.0,2025-08-22,pictures/1755870274543_58_36.jpg,"Нет цветов с подстрокой: """"",,2025-08-22 13:44:38.851111,170.0,172.0,149.0,"[69.62666341588191, -4.805786979632575, 11.600786081024994]",,Бутон,Middle red,Средний красный,#E58E73,229.0,142.0,115.0,14.210526315789478,0.497816593886463,0.898039215686275,221.0,58.0,КАРБОМИЛК ЛАКТО ПРО,Порошок,,,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1755870274543_58_36.jpg
