id,product_id,batch_number,manufacture_date,photo_path,color_check_result,comment,created_at,avg_r,avg_g,avg_b,avg_lab,label,rus_color_name
430,71,33,2025-03-11,pictures/1755785649937_71_33.jpg,не соответствует,,2025-08-21T14:14:13.08995,165,172,164,"[69.60089237781715, -3.984121805681029, 3.246659366177518]",,Быстрое серебро
431,96,20,2025-02-27,pictures/1755785757612_96_20.jpg,не соответствует,,2025-08-21T14:16:06.767887,160,161,149,"[65.8522749771981, -2.576330034822716, 6.115462708218344]",,Железо
432,71,32,2025-03-10,pictures/1755785847546_71_32.jpg,не соответствует,,2025-08-21T14:17:31.554161,173,180,172,"[72.56496081873215, -3.9505510580654657, 3.218024895206173]",,Серебряная фольга
433,68,7,2025-03-11,pictures/1755785989862_68_7.jpg,не соответствует,,2025-08-21T14:20:50.734505,175,173,145,"[70.20774274603116, -4.105456568115673, 14.669685008650713]",,Серо-коричневый
434,93,7,2025-03-11,pictures/1755862931391_93_7.jpg,не соответствует,,2025-08-22T11:42:15.792001,171,178,168,"[71.775588934902, -4.327887162567434, 4.248796662273868]",,Серебряная фольга
435,67,28,2025-02-27,pictures/1755863178880_67_28.jpg,не соответствует,,2025-08-22T11:46:22.137927,174,177,160,"[71.54208486573191, -4.137979854062501, 8.329463878789323]",,Бутон
436,58,36,2025-08-22,pictures/1755870274543_58_36.jpg,"Нет цветов с подстрокой: """"",,2025-08-22T13:44:38.851111,170,172,149,"[69.62666341588191, -4.805786979632575, 11.600786081024994]",,Бутон
437,92,49,2025-08-21,pictures/1755870343114_92_49.jpg,соответствует,,2025-08-22T13:45:48.386053,174,176,153,"[71.11104392244974, -4.790370441256742, 11.550338944898542]",,Серо-коричневый
438,62,18,2025-08-22,pictures/1755870406032_62_18.jpg,не соответствует,,2025-08-22T13:46:48.85449,163,172,168,"[69.55401305898124, -3.9326708168708757, 0.9506474877625237]",,Эдвард
439,68,58,2025-08-21,pictures/1755870462270_68_58.jpg,не соответствует,,2025-08-22T13:47:45.196169,155,153,121,"[62.61848859506016, -4.760416149570013, 17.126510842912722]",,Гуркха
440,50,155,2025-08-22,pictures/1755870527301_50_155.jpg,не соответствует,,2025-08-22T13:48:50.396936,168,171,161,"[69.48652149177873, -2.919549146335243, 4.76723257364291]",,Бутон
441,73,89,2025-08-22,pictures/1755870603621_73_89.jpg,"Нет цветов с подстрокой: ""светло-кремовый""",,2025-08-22T13:50:07.187409,175,171,150,"[69.78304137872959, -2.2309431919327882, 11.32898167987304]",,Серо-коричневый
442,1,48,2025-08-22,pictures/1755870684419_1_48.jpg,не соответствует,,2025-08-22T13:51:27.408709,178,175,152,"[71.14029362113325, -2.9271257909773696, 12.184281670998987]",,Серо-коричневый
443,1,20,2025-02-28,pictures/1755870806693_1_20.jpg,не соответствует,,2025-08-22T13:53:35.426569,169,168,147,"[68.42174783910816, -3.3627187195591213, 10.986873703214272]",,Серый Оливковый
444,1,22,2025-03-06,pictures/1755870864642_1_22.jpg,не соответствует,,2025-08-22T13:54:28.518339,169,167,146,"[68.12938534181606, -2.988597471124954, 11.12538193581405]",,Серый Оливковый
445,73,20,2025-02-23,pictures/1755870929292_73_20.jpg,"Нет цветов с подстрокой: ""светло-кремовый""",,2025-08-22T13:55:33.634191,174,170,151,"[69.45705545325143, -1.903011269383803, 10.305279203346496]",,Напа
446,57,8,2025-03-10,pictures/1755871087527_57_8.jpg,"Нет цветов с подстрокой: ""светло-бурый""",,2025-08-22T13:58:12.879717,185,183,155,"[73.89960130784351, -4.085996156119376, 14.514576693979485]",,Мальта
447,69,9,2025-03-09,pictures/1755871175457_69_9.jpg,не соответствует,,2025-08-22T13:59:43.600042,146,140,102,"[57.871967191872315, -4.0147688659461505, 21.14848380910481]",,Малахитовый зеленый
448,68,6,2025-03-10,pictures/1755871345099_68_6.jpg,не соответствует,,2025-08-22T14:02:28.295436,176,173,149,"[70.37665283186416, -3.091144687120295, 12.727600326628563]",,Серо-коричневый
449,68,12,2025-03-17,pictures/1755871434663_68_12.jpg,не соответствует,,2025-08-22T14:03:57.46899,174,173,148,"[70.19268454298786, -4.005417449169157, 12.993510498208849]",,Серо-коричневый
450,96,26,2025-03-09,pictures/1755871521137_96_26.jpg,не соответствует,,2025-08-22T14:05:24.267453,163,165,155,"[67.3245351233698, -2.573421839962009, 4.923413203596816]",,Дельта
451,71,31,2025-03-09,pictures/1755871596494_71_31.jpg,не соответствует,,2025-08-22T14:06:40.965836,168,175,166,"[70.68987110793442, -4.156936578126658, 3.7491500856126514]",,Темно-серый
452,81,4,2025-03-09,pictures/1755871679729_81_4.jpg,"Нет цветов с подстрокой: ""светло-бежевый""",,2025-08-22T14:08:07.571011,167,163,140,"[66.75103944246975, -2.5614762104282374, 12.476735364645485]",,Сало
453,67,34,2025-03-08,pictures/1755871800290_67_34.jpg,не соответствует,,2025-08-22T14:10:03.865611,172,174,153,"[70.41533554479156, -4.463852480861286, 10.542817921701797]",,Бутон
454,96,24,2025-03-07,pictures/1755871869798_96_24.jpg,не соответствует,,2025-08-22T14:11:14.391497,170,170,156,"[69.25231285906452, -2.538809155334054, 7.2119747025178205]",,Бутон
455,68,9,2025-03-14,pictures/1755871939235_68_9.jpg,не соответствует,,2025-08-22T14:12:23.244426,173,171,147,"[69.55252699696486, -3.471385884956213, 12.629454240243977]",,Напа
456,84,2,2025-03-07,pictures/1755872791536_84_2.jpg,не соответствует,,2025-08-22T14:26:34.984688,164,160,138,"[65.64662676555436, -2.4018195427893962, 11.996100651623198]",,Сало
457,78,26,2025-03-07,pictures/1755872958862_78_26.jpg,соответствует,,2025-08-22T14:29:22.709238,168,170,159,"[69.16753025526965, -2.7399670775848928, 5.41238445988137]",,Бутон
458,96,29,2025-03-13,pictures/1755873049740_96_29.jpg,не соответствует,,2025-08-22T14:30:53.029576,173,170,147,"[69.28413832308905, -2.933831555653743, 12.251219923534595]",,Напа
459,50,38,2025-03-14,pictures/1755873135822_50_38.jpg,не соответствует,,2025-08-22T14:32:19.442835,169,174,164,"[70.44653028566663, -3.6298241788556007, 4.508148567342296]",,Темно-серый
460,68,59,2025-08-22,pictures/1755873199931_68_59.jpg,не соответствует,,2025-08-22T14:33:24.271966,160,159,137,"[65.02285189863046, -3.5494171774278493, 11.626310232588267]",,Мудрец
461,78,29,2025-03-13,pictures/1755873290169_78_29.jpg,соответствует,,2025-08-22T14:34:53.691876,168,171,160,"[69.46149317059557, -3.100118361327564, 5.283314377131543]",,Бутон
462,72,17,2025-03-06,pictures/1755873350607_72_17.jpg,не соответствует,,2025-08-22T14:35:53.921046,165,165,143,"[67.19650400301056, -3.912892719537042, 11.419928440135907]",,Серый Оливковый
463,56,13,2025-03-17,pictures/1755873418816_56_13.jpg,не соответствует,,2025-08-22T14:37:02.578917,173,166,144,"[68.14593501716487, -1.2569255291665637, 12.300327576306259]",,Напа
464,78,127,2025-08-25,pictures/1756132080366_78_127.jpg,не соответствует,,2025-08-25T14:28:05.089656,175,176,161,"[71.3766725863034, -3.0643537652810804, 7.555164676306059]",,Бутон
465,92,50,2025-08-23,pictures/1756132163556_92_50.jpg,соответствует,,2025-08-25T14:29:27.283616,172,175,156,"[70.75417684256819, -4.489914513449211, 9.377960313173684]",,Бутон
466,50,157,2025-08-25,pictures/1756132205717_50_157.jpg,не соответствует,,2025-08-25T14:30:08.514199,172,176,166,"[71.26521585021088, -3.2638127319104537, 4.6194307414959335]",,Серебряная чаша
467,71,91,2025-08-24,pictures/1756132282014_71_91.jpg,не соответствует,,2025-08-25T14:31:25.165684,172,179,170,"[72.1703982870629, -4.139533486982372, 3.7327367452159033]",,Серебряная фольга
468,67,139,2025-08-23,pictures/1756132340966_67_139.jpg,не соответствует,,2025-08-25T14:32:23.647914,176,177,153,"[71.5375209313502, -4.5798560685932355, 12.175374056861532]",,Серо-коричневый
469,67,140,2025-08-24,pictures/1756132395970_67_140.jpg,не соответствует,,2025-08-25T14:33:18.856834,176,176,148,"[71.1587711154218, -4.8542924719628395, 14.373561926130973]",,Серо-коричневый
470,2,21,2025-08-25,pictures/1756132464376_2_21.jpg,не соответствует,,2025-08-25T14:34:27.717111,171,178,168,"[71.775588934902, -4.327887162567434, 4.248796662273868]",,Серебряная фольга
471,78,126,2025-08-23,pictures/1756132512188_78_126.jpg,не соответствует,,2025-08-25T14:35:15.491441,173,176,164,"[71.29304396381458, -3.2632686255304466, 5.768001448175375]",,Серебряная чаша
472,68,60,2025-08-23,pictures/1756132563470_68_60.jpg,не соответствует,,2025-08-25T14:36:06.374816,174,173,148,"[70.19268454298786, -4.005417449169157, 12.993510498208849]",,Серо-коричневый
473,73,90,2025-08-24,pictures/1756132612373_73_90.jpg,"Нет цветов с подстрокой: ""светло-кремовый""",,2025-08-25T14:36:58.728451,175,172,151,"[70.07307065643306, -2.605231277743869, 11.189711442491967]",,Серо-коричневый
474,96,30,2025-03-14,pictures/1756132678048_96_30.jpg,не соответствует,,2025-08-25T14:38:00.927099,173,172,150,"[69.88861840832506, -3.5187530147435253, 11.455425940223463]",,Серо-коричневый
475,91,7,2025-03-06,pictures/1756213905711_91_7.jpg,не соответствует,,2025-08-26T13:11:49.074537,172,178,166,"[71.80174923228488, -4.3349977364190995, 5.393006741476825]",,Серебряная чаша
476,96,115,2025-08-25,pictures/1756214417953_96_115.jpg,не соответствует,,2025-08-26T13:20:23.71047,179,177,155,"[71.82194162258644, -3.1349588323473787, 11.518215447048075]",,Серо-коричневый
477,71,30,2025-03-06,pictures/1756214493852_71_30.jpg,не соответствует,,2025-08-26T13:21:37.035323,171,178,168,"[71.775588934902, -4.327887162567434, 4.248796662273868]",,Серебряная фольга
478,50,158,2025-08-26,pictures/1756215536833_50_158.jpg,не соответствует,,2025-08-26T13:39:00.342553,169,174,165,"[70.47177996196255, -3.4468788458540955, 3.9939674968280325]",,Темно-серый
479,71,90,2025-08-22,pictures/1756215665498_71_90.jpg,не соответствует,,2025-08-26T13:41:08.841975,174,180,172,"[72.64080325701006, -3.59689784820727, 3.337402073805773]",,Серебряная фольга
480,71,36,2025-03-16,pictures/1756215782740_71_36.jpg,не соответствует,,2025-08-26T13:43:07.080762,171,177,167,"[71.48176289580971, -3.975836566213198, 4.373091711363752]",,Серебряная чаша
481,76,10,2025-03-14,pictures/1756216032970_76_10.jpg,не соответствует,,2025-08-26T13:47:16.593337,178,177,151,"[71.65234315950262, -4.156487766273143, 13.452250701694313]",,Серо-коричневый
482,67,38,2025-03-14,pictures/1756216110216_67_38.jpg,не соответствует,,2025-08-26T13:48:34.244621,177,176,149,"[71.2605750317104, -4.318629503918592, 13.982081582246519]",,Серо-коричневый
483,93,5,2025-02-26,pictures/1756216234633_93_5.jpg,не соответствует,,2025-08-26T13:50:41.020453,171,178,168,"[71.775588934902, -4.327887162567434, 4.248796662273868]",,Серебряная фольга
484,78,24,2025-03-05,pictures/1756216339728_78_24.jpg,не соответствует,,2025-08-26T13:52:22.39605,173,177,167,"[71.63535135387686, -3.260473745534731, 4.614445615195484]",,Серебряная чаша
485,57,14,2025-08-26,pictures/1756216458747_57_14.jpg,"Нет цветов с подстрокой: ""светло-бурый""",,2025-08-26T13:54:25.903328,178,175,151,"[71.11792796439894, -3.0884014543461347, 12.699966886139503]",,Серо-коричневый
519,50,161,2025-08-29,pictures/1756735967928_50_161.jpg,не соответствует,,2025-09-01T14:12:50.606483,171,174,164,"[70.60145133401957, -2.9105478568383636, 4.751534586235695]",,Темно-серый
486,73,91,2025-08-26,pictures/1756216517585_73_91.jpg,"Нет цветов с подстрокой: ""светло-кремовый""",,2025-08-26T13:55:20.863362,176,172,154,"[70.22371177456549, -1.735830678969319, 9.765713144649514]",,Серо-коричневый
487,73,92,2025-08-26,pictures/1756216572667_73_92.jpg,"Нет цветов с подстрокой: ""светло-кремовый""",,2025-08-26T13:56:15.47004,177,173,154,"[70.57159529223084, -1.9010008752307628, 10.2712480507416]",,Серо-коричневый
488,56,37,2025-08-25,pictures/1756216630721_56_37.jpg,не соответствует,,2025-08-26T13:57:14.856076,155,148,133,"[61.5175058180664, -0.08896199405666882, 8.848918666426098]",,Каменная терраса
489,62,19,2025-08-26,pictures/1756304530852_62_19.jpg,не соответствует,,2025-08-27T14:22:13.597834,169,178,174,"[71.77959240585386, -3.9078699643858017, 0.9434196727245103]",,Серебряная фольга
490,61,3,2025-08-27,pictures/1756304634505_61_3.jpg,не соответствует,,2025-08-27T14:23:56.724758,170,179,174,"[72.1229239662363, -4.094467108311461, 1.4524296522635538]",,Серебряная фольга
491,55,31,2025-08-27,pictures/1756304703102_55_31.jpg,соответствует,,2025-08-27T14:25:05.082274,172,181,177,"[72.88710544023483, -3.8958102278449647, 0.9399176996407244]",,Серебряная фольга
492,50,159,2025-08-27,pictures/1756304759965_50_159.jpg,не соответствует,,2025-08-27T14:26:02.953208,171,176,167,"[71.21333950877116, -3.4396516909664387, 3.9852348347344524]",,Серебряная чаша
493,91,8,2025-03-14,pictures/1756304829055_91_8.jpg,не соответствует,,2025-08-27T14:27:11.683834,173,179,169,"[72.22114982500291, -3.9676242295547115, 4.36364531509057]",,Серебряная фольга
494,50,32,2025-02-26,pictures/1756304894104_50_32.jpg,не соответствует,,2025-08-27T14:28:17.231255,172,176,166,"[71.26521585021088, -3.2638127319104537, 4.6194307414959335]",,Серебряная чаша
495,92,15,2025-03-06,pictures/1756304981379_92_15.jpg,соответствует,,2025-08-27T14:29:47.179368,173,174,158,"[70.61157596923809, -3.2429618829453166, 8.086877184120711]",,Бутон
496,68,10,2025-03-15,pictures/1756305042513_68_10.jpg,не соответствует,,2025-08-27T14:30:45.777013,181,178,152,"[72.18271814557157, -3.403529380963166, 13.687452118035592]",,Меланжевый серый
497,69,10,2025-03-16,pictures/1756305124511_69_10.jpg,не соответствует,,2025-08-27T14:32:07.695113,181,175,150,"[71.34113370455036, -2.1165134973492594, 13.596297985503703]",,Меланжевый серый
498,69,8,2025-03-07,pictures/1756305185809_69_8.jpg,не соответствует,,2025-08-27T14:33:09.219855,149,143,99,"[58.91442481525209, -4.832117413056281, 24.256063806175]",,Малахитовый зеленый
499,96,30,2025-03-14,pictures/1756305261836_96_30.jpg,не соответствует,,2025-08-27T14:34:24.551071,179,178,160,"[72.20346554164688, -2.8390901972085714, 9.326372342324207]",,Кочевник
500,1,18,2025-02-25,pictures/1756305330365_1_18.jpg,не соответствует,,2025-08-27T14:35:33.975187,179,177,158,"[71.89074032427993, -2.6394754109487217, 9.975256038010706]",,Кочевник
501,1,17,2025-02-21,pictures/1756305398869_1_17.jpg,не соответствует,,2025-08-27T14:36:42.295335,180,177,157,"[71.94815063611473, -2.4345201622363866, 10.614912669066111]",,Кочевник
502,73,23,2025-03-06,pictures/1756305506742_73_23.jpg,"Нет цветов с подстрокой: ""светло-кремовый""",,2025-08-27T14:38:31.442613,174,169,147,"[69.09840035061085, -2.017171840951626, 12.000931640551826]",,Напа
503,1,19,2025-02-26,pictures/1756305585573_1_19.jpg,не соответствует,,2025-08-27T14:39:51.811751,177,175,154,"[71.10480629793962, -2.9743724779243697, 11.027479087635195]",,Серо-коричневый
504,94,23,2025-08-26,pictures/1756305701849_94_23.jpg,"Нет цветов с подстрокой: ""светло-кремовый""",,2025-08-27T14:41:48.712299,183,177,150,"[72.0366303841175, -2.4292139526138623, 14.596272805913891]",,Меланжевый серый
505,73,93,2025-08-27,pictures/1756305785444_73_93.jpg,"Нет цветов с подстрокой: ""светло-кремовый""",,2025-08-27T14:43:08.84786,176,172,153,"[70.20048043552318, -1.90167587673995, 10.282518125244211]",,Серо-коричневый
506,73,94,2025-08-27,pictures/1756305844296_73_94.jpg,"Нет цветов с подстрокой: ""светло-кремовый""",,2025-08-27T14:44:08.943781,181,178,157,"[72.29453062928647, -2.5975767605727618, 11.117330049476637]",,Кочевник
507,96,116,2025-08-27,pictures/1756390543278_96_116.jpg,не соответствует,,2025-08-28T14:15:48.971652,175,173,154,"[70.40943147552068, -2.6461142602535737, 10.01849368721972]",,Серо-коричневый
508,96,117,2025-08-28,pictures/1756390613951_96_117.jpg,не соответствует,,2025-08-28T14:16:57.521161,176,174,152,"[70.71150779121183, -3.140404307438449, 11.55554141716757]",,Серо-коричневый
509,73,95,2025-08-28,pictures/1756390675782_73_95.jpg,"Нет цветов с подстрокой: ""светло-кремовый""",,2025-08-28T14:17:59.195836,175,172,151,"[70.07307065643306, -2.605231277743869, 11.189711442491967]",,Серо-коричневый
510,50,160,2025-08-28,pictures/1756390899486_50_160.jpg,не соответствует,,2025-08-28T14:21:42.535098,167,171,163,"[69.45931127795342, -2.9146961949946815, 3.6133638629869624]",,Быстрое серебро
511,65,3,2025-08-28,pictures/1756390961232_65_3.jpg,не соответствует,,2025-08-28T14:22:44.067936,168,177,173,"[71.40964790286601, -3.911939397494013, 0.9446032233540791]",,Серебряная чаша
512,96,5,2025-01-22,pictures/1756391087066_96_5.jpg,не соответствует,,2025-08-28T14:24:50.081836,173,172,154,"[69.98097532439526, -2.8515134565486044, 9.387073406443669]",,Бутон
513,95,58,2025-08-29,pictures/1756476874454_95_58.jpg,не соответствует,,2025-08-29T14:14:38.148024,173,179,167,"[72.17128278717126, -4.330588743510999, 5.387208531797394]",,Серебряная фольга
514,73,96,2025-08-29,pictures/1756476930340_73_96.jpg,"Нет цветов с подстрокой: ""светло-кремовый""",,2025-08-29T14:15:35.353841,177,173,153,"[70.54855036051862, -2.065739013976442, 10.78761478909489]",,Серо-коричневый
515,92,51,2025-08-29,pictures/1756479135815_92_51.jpg,соответствует,,2025-08-29T14:52:19.091677,172,173,149,"[70.0550524663218, -4.59342803657925, 12.228207556447114]",,Серо-коричневый
516,96,5,2025-01-22,pictures/1756735773489_96_5.jpg,не соответствует,,2025-09-01T14:09:35.982947,178,177,156,"[71.76457247540684, -3.3422285012133512, 10.879015816933602]",,Серо-коричневый
517,91,28,2025-08-31,pictures/1756735829276_91_28.jpg,не соответствует,,2025-09-01T14:10:32.04878,174,181,169,"[72.83324637654482, -4.678574612719921, 5.2564923178260115]",,Серебряная фольга
518,92,52,2025-08-31,pictures/1756735889165_92_52.jpg,соответствует,,2025-09-01T14:11:31.383998,175,177,153,"[71.45858741529646, -4.9518817485914575, 12.052696321645119]",,Серо-коричневый
520,60,7,2025-08-29,pictures/1756736028319_60_7.jpg,не соответствует,,2025-09-01T14:13:49.529476,167,176,173,"[71.06579563154929, -3.7237283274490496, 0.4342738524365064]",,Эдвард
521,96,119,2025-08-31,pictures/1756736103037_96_119.jpg,не соответствует,,2025-09-01T14:15:05.16303,178,178,163,"[72.19513849635857, -2.6942821169467224, 7.662495269176772]",,Кочевник
522,96,118,2025-08-30,pictures/1756736187626_96_118.jpg,не соответствует,,2025-09-01T14:16:30.271309,178,176,154,"[71.4521865459574, -3.136772442021929, 11.530578629291654]",,Серо-коричневый
523,95,58,2025-08-29,pictures/1756736271387_95_58.jpg,не соответствует,,2025-09-01T14:17:53.567668,171,177,166,"[71.45670522081126, -4.1581479385775495, 4.885855187275445]",,Серебряная чаша
524,71,93,2025-08-31,pictures/1756736357904_71_93.jpg,не соответствует,,2025-09-01T14:19:20.709754,170,178,169,"[71.72527639937307, -4.498367207013853, 3.617910370726296]",,Серебряная чаша
525,67,143,2025-09-01,pictures/1756736418401_67_143.jpg,не соответствует,,2025-09-01T14:20:21.570677,180,181,158,"[73.03630137490526, -4.402158101875164, 11.611292947545815]",,Орел
526,71,92,2025-08-29,pictures/1756736499645_71_92.jpg,не соответствует,,2025-09-01T14:21:44.345112,174,181,173,"[72.9337181234571, -3.9464709437725953, 3.2145482491884536]",,Серебряная фольга
527,67,141,2025-08-30,pictures/1756736709322_67_141.jpg,не соответствует,,2025-09-01T14:25:12.007163,178,178,154,"[71.98644904229904, -4.204327615965619, 12.285590628764375]",,Серо-коричневый
528,67,142,2025-08-30,pictures/1756736789081_67_142.jpg,соответствует,,2025-09-01T14:26:31.325772,182,182,156,"[73.41640325510514, -4.516762314094425, 13.258127865718471]",,Кочевник
529,49,11,2025-08-29,pictures/1756736860198_49_11.jpg,не соответствует,,2025-09-01T14:27:50.87458,172,171,147,"[69.47171019272794, -3.8483051176884664, 12.503998118239167]",,Напа
530,68,61,2025-08-31,pictures/1756737009221_68_61.jpg,не соответствует,,2025-09-01T14:30:12.473549,179,175,148,"[71.13333706267497, -3.187409261837637, 14.373512043392456]",,Серо-коричневый
531,73,97,2025-08-30,pictures/1756737125173_73_97.jpg,"Нет цветов с подстрокой: ""светло-кремовый""",,2025-09-01T14:32:07.58521,176,171,150,"[69.86508410745927, -1.8548175711057824, 11.456591484973377]",,Серо-коричневый
532,96,120,2025-09-01,pictures/1756804535060_96_120.jpg,не соответствует,,2025-09-02T09:15:41.008041,181,180,163,"[72.96467134480943, -2.666143434218282, 8.794332752682088]",,Кочевник
533,96,121,2025-09-02,pictures/1756808598036_96_121.jpg,не соответствует,,2025-09-02T10:23:26.800749,182,180,159,"[72.95164410380565, -2.9655452693322926, 10.968788939173791]",,Кочевник
534,50,163,2025-09-02,pictures/1756820584980_50_163.jpg,не соответствует,,2025-09-02T13:43:10.503455,169,174,164,"[70.44653028566663, -3.6298241788556007, 4.508148567342296]",,Темно-серый
535,95,59,2025-09-01,pictures/1756820642654_95_59.jpg,не соответствует,,2025-09-02T13:44:07.469109,169,175,165,"[70.74081364147743, -3.984150675679088, 4.382660022485063]",,Темно-серый
536,50,162,2025-09-01,pictures/1756820690650_50_162.jpg,не соответствует,,2025-09-02T13:44:54.913453,173,177,166,"[71.61038147090791, -3.4410293281115223, 5.127181415547866]",,Серебряная чаша
537,73,98,2025-09-02,pictures/1756822291643_73_98.jpg,"Нет цветов с подстрокой: ""светло-кремовый""",,2025-09-02T14:11:42.346977,177,172,150,"[70.2138566431935, -2.016390682031799, 11.961074205330547]",,Серо-коричневый
538,58,37,2025-09-03,pictures/1756909866706_58_37.jpg,"Нет цветов с подстрокой: """"",,2025-09-03T14:31:10.231794,176,179,161,"[72.2575725218277, -4.302699328159187, 8.824649654332806]",,Орел
539,88,16,2025-09-01,pictures/1756909945561_88_16.jpg,соответствует,,2025-09-03T14:32:28.91957,165,176,162,"[70.63492498442078, -6.498249005699563, 5.840816936510773]",,Бутон
540,70,16,2025-09-03,pictures/1756910027339_70_16.jpg,не соответствует,,2025-09-03T14:34:11.469532,178,177,148,"[71.58711464741577, -4.632366775026875, 14.99691507026717]",,Серо-коричневый
541,68,62,2025-09-01,pictures/1756910094792_68_62.jpg,не соответствует,,2025-09-03T14:35:04.254327,177,173,145,"[70.37066409073225, -3.3453568350137464, 14.92170575999683]",,Серо-коричневый
542,68,63,2025-09-02,pictures/1756910152118_68_63.jpg,не соответствует,,2025-09-03T14:35:56.13368,180,176,149,"[71.50328467704816, -3.1865186228533515, 14.358036711527777]",,Серо-коричневый
543,68,64,2025-09-03,pictures/1756910211974_68_64.jpg,не соответствует,,2025-09-03T14:36:55.157942,179,177,152,"[71.7547274035567, -3.6210668328445217, 13.062066688831543]",,Серо-коричневый
544,95,60,2025-09-02,pictures/1756910290150_95_60.jpg,не соответствует,,2025-09-03T14:38:15.949886,172,177,167,"[71.55833550670812, -3.6185225202665094, 4.493429751545519]",,Серебряная чаша
545,96,123,2025-09-03,pictures/1756910331732_96_123.jpg,не соответствует,,2025-09-03T14:38:56.947357,178,176,155,"[71.47494668308222, -2.972602615625042, 11.015592570015231]",,Серо-коричневый
546,50,164,2025-09-03,pictures/1756910417929_50_164.jpg,не соответствует,,2025-09-03T14:40:21.635294,171,175,165,"[70.89468807012807, -3.2671720336828747, 4.624447832625966]",,Темно-серый
547,56,38,2025-09-02,pictures/1756910446373_56_38.jpg,не соответствует,,2025-09-03T14:40:50.964872,169,160,141,"[66.13588585627933, -0.0024628143912575062, 11.077997594395828]",,Серый Оливковый
548,70,17,2025-09-04,pictures/1756994573556_70_17.jpg,не соответствует,,2025-09-04T14:02:56.660822,177,176,150,"[71.28249156205648, -4.158924886856319, 13.466681492958244]",,Серо-коричневый
549,81,12,2025-09-04,pictures/1756994691722_81_12.jpg,"Нет цветов с подстрокой: ""светло-бежевый""",,2025-09-04T14:05:01.933337,181,175,152,"[71.3854376099045, -1.7999223507143003, 12.565105019372314]",,Меланжевый серый
550,71,94,2025-09-04,pictures/1756994903616_71_94.jpg,не соответствует,,2025-09-04T14:08:26.869799,171,179,169,"[72.06959955278923, -4.678423812546018, 4.125406839711099]",,Серебряная фольга
551,67,144,2025-09-04,pictures/1756994957060_67_144.jpg,не соответствует,,2025-09-04T14:09:19.548491,174,174,148,"[70.46145276429144, -4.540233102551195, 13.371517160702883]",,Серо-коричневый
552,54,30,2025-09-03,pictures/1756995204910_54_30.jpg,не соответствует,,2025-09-04T14:13:27.186334,175,183,176,"[73.6204317128694, -4.104173573156844, 2.580397330313833]",,Серебряная фольга
553,50,165,2025-09-04,pictures/1756995277021_50_165.jpg,не соответствует,,2025-09-04T14:14:39.546777,173,176,165,"[71.31780651154034, -3.084464573577528, 5.2545092624994405]",,Серебряная чаша
554,92,53,2025-09-05,pictures/1757082744090_92_53.jpg,соответствует,,2025-09-05T14:32:28.817863,170,172,148,"[69.60408549635335, -4.971362333488438, 12.118349306020804]",,Саранча
555,92,53,2025-09-05,pictures/1757082797919_92_53.jpg,соответствует,,2025-09-05T14:33:20.914931,175,177,153,"[71.45858741529646, -4.9518817485914575, 12.052696321645119]",,Серо-коричневый
556,98,1,2025-09-05,pictures/1757082987686_98_1.jpg,не соответствует,,2025-09-05T14:36:34.420905,172,178,167,"[71.8266104341744, -4.153867347529205, 4.880568889312253]",,Серебряная фольга
557,98,1,2025-09-05,pictures/1757083043221_98_1.jpg,не соответствует,,2025-09-05T14:37:26.894766,169,175,164,"[70.71572041812146, -4.166788199038651, 4.896530159376189]",,Темно-серый
558,98,1,2025-09-05,pictures/1757083213150_98_1.jpg,не соответствует,,2025-09-05T14:40:15.856062,171,176,166,"[71.1881272855245, -3.6222665982681423, 4.498304522212737]",,Серебряная чаша
559,98,1,2025-09-05,pictures/1757083257189_98_1.jpg,не соответствует,,2025-09-05T14:40:59.588085,173,178,168,"[71.92815352354398, -3.6148012395880724, 4.488585990733429]",,Серебряная фольга
560,98,1,2025-09-05,pictures/1757083303486_98_1.jpg,не соответствует,,2025-09-05T14:41:46.209905,169,175,164,"[70.71572041812146, -4.166788199038651, 4.896530159376189]",,Темно-серый
561,98,1,2025-09-05,pictures/1757083363248_98_1.jpg,не соответствует,,2025-09-05T14:42:46.196649,170,175,165,"[70.81752638112398, -3.6260337306918133, 4.5032106697081575]",,Темно-серый
562,98,2,2025-09-05,pictures/1757083404974_98_2.jpg,не соответствует,,2025-09-05T14:43:27.597882,172,177,167,"[71.55833550670812, -3.6185225202665094, 4.493429751545519]",,Серебряная чаша
563,98,1,2025-09-05,pictures/1757083502155_98_1.jpg,не соответствует,,2025-09-05T14:45:04.850741,170,176,165,"[71.08640937624736, -4.1624547903611475, 4.891175476093879]",,Темно-серый
564,98,1,2025-09-05,pictures/1757083550453_98_1.jpg,не соответствует,,2025-09-05T14:45:53.590776,170,176,165,"[71.08640937624736, -4.1624547903611475, 4.891175476093879]",,Темно-серый
565,98,1,2025-09-05,pictures/1757083608413_98_1.jpg,не соответствует,,2025-09-05T14:46:51.369112,170,176,166,"[71.11148479689061, -3.9799807553050903, 4.377860447144322]",,Серебряная чаша
566,98,1,2025-09-05,pictures/1757083664972_98_1.jpg,не соответствует,,2025-09-05T14:47:47.055802,172,178,168,"[71.85165042057689, -3.9717178191520652, 4.368353452758211]",,Серебряная фольга
567,98,1,2025-09-05,pictures/1757083738741_98_1.jpg,не соответствует,,2025-09-05T14:49:01.698954,172,178,168,"[71.85165042057689, -3.9717178191520652, 4.368353452758211]",,Серебряная фольга
